"Status","Url"
"000","https://raw.githubusercontent.com/nathanaelcodi3-create/amazon-product-images/main/jp-20260803-v2/N506P255891C/N506P255891C%2B09.jpg"
"000","https://raw.githubusercontent.com/nathanaelcodi3-create/amazon-product-images/main/jp-20260803-v2/N506P255944A/N506P255944A%2B09.jpg"
"000","https://raw.githubusercontent.com/nathanaelcodi3-create/amazon-product-images/main/jp-20260803-v2/WF195238FAA/WF195238FAA%2B08.jpg"
"000","https://raw.githubusercontent.com/nathanaelcodi3-create/amazon-product-images/main/jp-20260803-v2/WF195238FAA/WF195238FAA%2B09.jpg"
"000","https://raw.githubusercontent.com/nathanaelcodi3-create/amazon-product-images/main/jp-20260803-v2/WF296359CAA/WF296359CAA%2B08.jpg"
